Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon,Fst_Rascon:Molino,Dxy_Rascon:Molino
ENSAMXG00000006483,EFR3B (1 of 3),EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155],NA,0,0.002523898,0,0,0,0.001416717,0,0,NA,NA,0.104166667,0.053992551,0.053992551,0.001416717,0.001416717,NA,NA,NA,NA,NA,NA,0
ENSAMXG00000009081,TNC (1 of 2),tenascin C [Source:HGNC Symbol;Acc:HGNC:5318],protein binding;defense response;exocrine pancreas development;retina morphogenesis in camera-type eye;histone H3-K9 methylation,0.000183124,0.002170289,0,0,0.00134054,0.002787079,0.001009674,0.001080116,0.15935055,0.169600611,0.400195708,0.183358212,0.175570171,0.001948911,0.001966225,NA,-0.489736,NA,-2.34049,-1.10838,0.328199925,0.002400791
ENSAMXG00000021030,efna5b,ephrin-A5b [Source:ZFIN;Acc:ZDB-GENE-980526-186],membrane;somitogenesis;mesoderm migration involved in gastrulation,0.000613556,0.002309605,0,0,0.00085555,0.002833435,0.003491196,0.001912568,0.312578033,0.636184867,0.443576333,0.370267208,0.222545663,0.003642987,0.002873912,NA,NA,NA,NA,NA,0.3876675,0.002276867
ENSAMXG00000021038,fbxl17,F-box and leucine-rich repeat protein 17 [Source:ZFIN;Acc:ZDB-GENE-111013-3],protein binding,0.000893503,0.002691785,0,0.000637104,0.00148328,0.002728375,0.001303488,0.001429342,0.152503433,0.147994088,0.282015767,0.198852053,0.158792885,0.002530265,0.002463397,NA,NA,NA,NA,NA,0.428921288,0.002899137
ENSAMXG00000016901,cthrc1a,collagen triple helix repeat containing 1a [Source:ZFIN;Acc:ZDB-GENE-040808-22],NA,0.000146199,0.002445485,0,0,0.002656579,0.002995045,0.001981179,0.002005944,0.24178932,0.26898172,0.463583,0.386664188,0.386664188,0.002995045,0.003068145,NA,NA,NA,NA,NA,0.25471768,0.001981179
ENSAMXG00000010684,myo6a,myosin VIa [Source:ZFIN;Acc:ZDB-GENE-040819-2],protein binding;nucleotide binding;myosin complex;ATP binding;motor activity;metabolic process;artery morphogenesis;angioblast cell migration from lateral mesoderm to midline,0.000728137,0.001715263,0.00010322,0.000615152,0.000872823,0.001781509,0.001122452,0.000914792,0.185134423,0.298912633,0.255135959,0.191239762,0.157957717,0.00187408,0.001605625,-1.58935,-0.110107,1.78585,-0.799029,-0.812962,0.326182131,0.001258389
ENSAMXG00000017862,mllt4a,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 4a [Source:ZFIN;Acc:ZDB-GENE-050419-52]",protein binding;signal transduction,0.0000909,0.00071108,0,0.0000352,0.000523255,0.001171965,0.000909491,0.000776876,0.348751245,0.423344409,0.406521877,0.345067854,0.297339684,0.001218056,0.001097933,NA,-0.480413,0,NA,-0.0999923,0.533573883,0.001284247
ENSAMXG00000017864,unc93a,unc-93 homolog A (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-041014-304],transmembrane transport;integral component of membrane;membrane,0,0.001388247,0,0,0.000669561,0.000791954,0.000356379,0.000356379,0.086707075,0.086707075,0.096892086,0.095641305,0.095641305,0.000791954,0.000791954,NA,-0.565089,NA,NA,-1.02271,0.0588475,0.000356379
ENSAMXG00000017894,igf2r,insulin-like growth factor 2 receptor [Source:ZFIN;Acc:ZDB-GENE-041014-300],cytoplasm;transporter activity;transport;integral component of membrane;membrane,0.00011034,0.002686904,0,0,0.001027751,0.003141353,0.001731334,0.001771464,0.519778536,0.538894683,0.364747549,0.284108708,0.288822488,0.003156578,0.003230419,NA,-0.265333,NA,NA,-0.26713,0.436998009,0.001960649
ENSAMXG00000017899,rfx6,"regulatory factor X, 6 [Source:ZFIN;Acc:ZDB-GENE-041014-299]","DNA binding;regulation of transcription, DNA-templated;endocrine pancreas development",0.0000778,0.000831616,0,0,0.001019927,0.001707739,0.001264591,0.001254864,0.3764084,0.404216525,0.431429144,0.218056753,0.21470232,0.000929529,0.000929529,NA,-0.281862,NA,NA,-0.04206,0.475697845,0.002107652
ENSAMXG00000017930,slc35f1,"solute carrier family 35, member F1 [Source:ZFIN;Acc:ZDB-GENE-060503-463]",transport;integral component of membrane;membrane,0.000686499,0.001693886,0.00025074,0,0.000981685,0.001752392,0.002983802,0.003218244,0.599956517,0.70488552,0.32674226,0.323482797,0.291553698,0.002178649,0.002491238,0,0.457737,NA,NA,-1.12253,0.144411833,0.000994601
ENSAMXG00000017943,fam184a,"family with sequence similarity 184, member A [Source:ZFIN;Acc:ZDB-GENE-041014-214]",vesicle-mediated transport;membrane,0.000120543,0.001306227,0,0,0.000553286,0.001146651,0.001118394,0.000580004,0.14089419,0.33503771,0.235725191,0.29627121,0.214480241,0.002179282,0.001625103,NA,-1.34593,NA,NA,-1.71347,0.288962742,0.00122243
ENSAMXG00000024535,lpgat1,lysophosphatidylglycerol acyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2906],"transferase activity, transferring acyl groups;metabolic process;integral component of membrane;membrane",0,0.000681556,0,0,0.000592594,0.001336898,0.001777778,0.001777778,0.4892593,0.4892593,0.465277667,0.474316333,0.474316333,0.001336898,0.001336898,NA,0.769031,NA,NA,-1.74687,0.40752526,0.001925926
ENSAMXG00000000470,bcl2l13,BCL2-like 13 (apoptosis facilitator) [Source:ZFIN;Acc:ZDB-GENE-050419-215],regulation of apoptotic process;integral component of membrane;membrane,0.00013585,0.000871144,0,0,0.000536252,0.002614221,0.001984127,0.001820273,0.54559504,0.500591467,0.606956833,0.508292391,0.58641932,0.003105784,0.004328882,NA,NA,NA,NA,NA,0.4624659,0.002842128
ENSAMXG00000020653,anpepa,alanyl (membrane) aminopeptidase a [Source:ZFIN;Acc:ZDB-GENE-030131-4781],metallopeptidase activity;proteolysis;zinc ion binding;integral component of membrane;membrane,0.000422982,0.002354507,0,0,0.001340985,0.003074453,0.007728021,0.007551716,0.820059692,0.8549625,0.413153194,0.104112213,0.120569513,0.001703678,0.00186915,NA,-1.13814,NA,-2.28837,-0.534716,0.803617766,0.008198166
ENSAMXG00000017473,ppp4r2a,"protein phosphatase 4, regulatory subunit 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4922]",definitive hemopoiesis,0.000471195,0.001145998,0,0.000160029,0.000852517,0.002299174,0.005200341,0.005036942,0.5688127,0.59452825,0.50043198,0.334677628,0.228569207,0.001707958,0.001557808,NA,-0.219344,0,-0.908747,-1.89423,0.68925223,0.005967604
ENSAMXG00000014646,rnf165a,ring finger protein 165a [Source:ZFIN;Acc:ZDB-GENE-091118-64],protein binding;metal ion binding;zinc ion binding,0,0.000471982,0,0.00012025,0.000545257,0.000939454,0.000333212,0.000272628,0.0465116,0.0465116,0.77829,0.00619094,0.06627797,0.000300625,0.000263047,NA,NA,NA,NA,NA,0.277544575,0.001363141
ENSAMXG00000016327,zgc:110191,zgc:110191 [Source:ZFIN;Acc:ZDB-GENE-050522-184],NA,0.001930645,0.001439303,0.000789505,0.00050623,0,0.001095629,0.002506614,0.001785714,0.22415224,0.964639,0,0.399932608,0.16770392,0.002944757,0.002186132,NA,NA,NA,NA,NA,0.041211833,0.000429894
ENSAMXG00000016372,ptprga,"protein tyrosine phosphatase, receptor type, g a [Source:ZFIN;Acc:ZDB-GENE-101101-4]",peptidyl-tyrosine dephosphorylation;phosphatase activity;protein tyrosine phosphatase activity;dephosphorylation;protein dephosphorylation;phosphoprotein phosphatase activity;hydrolase activity;integral component of membrane;membrane;plasma membrane;myelin sheath,0.000123386,0.001806336,0.000133316,0.000463031,0.001065644,0.001399951,0.001104007,0.000656436,0.119691329,0.17796738,0.169378114,0.12990653,0.120871565,0.001548312,0.001341509,NA,NA,NA,NA,NA,0.193521428,0.001080899
ENSAMXG00000011776,SPAG1 (2 of 2),sperm associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:11212],protein binding,0.000695955,0.002276348,0.000297872,0.0000751,0.002151492,0.002313652,0.001693589,0.0021569,0.271834626,0.268791612,0.4539574,0.204790044,0.208761677,0.002008202,0.002515339,NA,NA,NA,NA,NA,0.339437676,0.002385436
ENSAMXG00000012460,KCNH2 (4 of 4),"potassium channel, voltage gated eag related subfamily H, member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",protein binding;phosphorelay signal transduction system;phosphorelay sensor kinase activity;signal transduction by protein phosphorylation;ion transmembrane transport;ion channel activity;potassium ion transmembrane transport;potassium ion transport;voltage-gated potassium channel activity;intracellular;transmembrane transport;ion transport;transport;integral component of membrane;membrane,0.000163579,0.001510527,0,0.000110132,0.001173237,0.002709328,0.001182246,0.001387353,0.267915382,0.245641575,0.468238579,0.208260528,0.25178409,0.001385638,0.001656954,NA,NA,NA,NA,NA,0.281634905,0.001613201
ENSAMXG00000016721,cdkal1,CDK5 regulatory subunit associated protein 1-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1443],"macromolecule modification;4 iron, 4 sulfur cluster binding;RNA modification;iron-sulfur cluster binding;catalytic activity;transferase activity;heart development;epiboly involved in gastrulation with mouth forming second;convergent extension involved in gastrulation;desmosome assembly",0.000123533,0.001697368,0,0.000123533,0.001197897,0.001792945,0.001297097,0.00123533,0.147470482,0.154353164,0.333404286,0.149328231,0.129348146,0.00122332,0.00119544,NA,0.519259,0,0,-1.89423,0.214092433,0.001852996
ENSAMXG00000021186,cdh24b,"cadherin 24, type 2b [Source:ZFIN;Acc:ZDB-GENE-081104-50]",homophilic cell adhesion via plasma membrane adhesion molecules;cell adhesion;calcium ion binding;plasma membrane;integral component of membrane;membrane,0.000229812,0.001517238,0.000215307,0.000787651,0.000922437,0.001910798,0.002327837,0.001233169,0.2509971,0.312323921,0.373776549,0.245556523,0.213962579,0.002990376,0.001983152,-0.41995,-0.680492,-1.29517,-1.51284,-0.971173,0.311975342,0.001813214
ENSAMXG00000009534,clcn1a,"chloride channel, voltage-sensitive 1a [Source:ZFIN;Acc:ZDB-GENE-060503-333]",voltage-gated chloride channel activity;regulation of anion transmembrane transport;chloride transport;ion transmembrane transport;ion channel activity;transmembrane transport;integral component of membrane;membrane,0.000290675,0.001156551,0.000721155,0.001002395,0.000879593,0.00128814,0.001490731,0.001103636,0.331328022,0.322183018,0.38292986,0.233173108,0.133016181,0.001723433,0.000968199,2.35559,-0.447519,0.920649,-0.0318457,0.0483848,0.3340662,0.001570796
ENSAMXG00000001274,kcng1,"potassium voltage-gated channel, subfamily G, member 1 [Source:ZFIN;Acc:ZDB-GENE-080220-5]",protein homooligomerization;potassium channel activity;regulation of ion transmembrane transport;voltage-gated ion channel activity;ion channel activity;potassium ion transmembrane transport;voltage-gated potassium channel complex;potassium ion transport;voltage-gated potassium channel activity;transmembrane transport;ion transport;transport;integral component of membrane;membrane,0.00157,0.000625817,0.000169933,0.0000644,0.001216546,0.002264104,0.001487503,0.001982415,0.17949685,0.201926256,0.6125376,0.0414069,0.335703026,0.000355942,0.002145265,0,-1.05277,0,0.255628,-1.22972,0.44875716,0.003248909
ENSAMXG00000001555,brip1,BRCA1 interacting protein C-terminal helicase 1 [Source:ZFIN;Acc:ZDB-GENE-081107-11],"DNA duplex unwinding;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATP-dependent helicase activity;ATP-dependent DNA helicase activity;nucleobase-containing compound metabolic process;helicase activity;nucleotide binding;hydrolase activity;nucleic acid binding;ATP binding;DNA binding",0.002306695,0.002769775,0,0.002140596,0.001647927,0.001840491,0.001764381,0.001401837,0.087936914,0.1286954,0.241089011,0.213371584,0.189039198,0.003371687,0.0032146,NA,NA,NA,NA,NA,0.2377536,0.001919884
ENSAMXG00000014622,plxna4 (2 of 5),plexin A4 [Source:ZFIN;Acc:ZDB-GENE-030131-4663],protein binding;semaphorin-plexin signaling pathway;semaphorin receptor activity;integral component of membrane;membrane,0.000168634,0.001763492,0,0.00074554,0.002248455,0.000936856,0.005002811,0.001489601,0.13628158,0.392109871,0.09375,0.31978594,0.03748532,0.004253326,0.001021173,NA,NA,NA,NA,NA,0.12272564,0.001405284
ENSAMXG00000005458,pdcd11,programmed cell death 11 [Source:ZFIN;Acc:ZDB-GENE-030131-4076],protein binding;RNA processing;intracellular;nucleic acid binding;nucleus,0.000340907,0.002029806,0,0.000253299,0.000728299,0.002803054,0.001263112,0.001290884,0.344166347,0.363436606,0.417316068,0.286344896,0.25558094,0.002834155,0.002779995,NA,NA,NA,NA,NA,0.492441459,0.002147023
ENSAMXG00000008301,ppef1,"protein phosphatase, EF-hand calcium binding domain 1 [Source:ZFIN;Acc:ZDB-GENE-080303-27]",protein binding;detection of stimulus involved in sensory perception;manganese ion binding;protein dephosphorylation;phosphoprotein phosphatase activity;calcium ion binding;hydrolase activity;metabolic process;iron ion binding,0.0000472,0.000731399,0,0.000283152,0.001060749,0.003011772,0.001399401,0.001324503,0.331920788,0.322489288,0.6042523,0.613404158,0.58625557,0.003386687,0.003460096,NA,NA,NA,NA,NA,0.22065065,0.000946074
ENSAMXG00000008617,grpr,gastrin-releasing peptide receptor [Source:ZFIN;Acc:ZDB-GENE-081015-4],bombesin receptor signaling pathway;bombesin receptor activity;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0.00033498,0.001746332,0,0.00030261,0.000991094,0.001881681,0.001572367,0.001362339,0.222361783,0.240278217,0.45057675,0.118491803,0.291041418,0.00132996,0.002612288,NA,NA,NA,NA,NA,0.08164526,0.0005227
ENSAMXG00000009995,lamc3,"laminin, gamma 3 [Source:ZFIN;Acc:ZDB-GENE-060531-121]",protein binding,0.00031005,0.002239487,0,0.000130118,0.001539866,0.002821589,0.001846043,0.001840234,0.277454824,0.290810224,0.365517137,0.205822055,0.189981854,0.002460657,0.002463849,NA,-0.533706,0,-0.543534,-0.591593,0.372018814,0.002857939
ENSAMXG00000001246,ndel1a,nudE neurodevelopment protein 1-like 1a [Source:ZFIN;Acc:ZDB-GENE-040115-2],NA,0.000625375,0.001329555,0,0.0000951,0.000604909,0.00095057,0.001314956,0.001932826,0.4504569,0.3139798,0.29375,0.225851551,0.251995867,0.00184305,0.002656316,NA,NA,NA,NA,NA,0.074158733,0.000316857
ENSAMXG00000009123,adcy1b,adenylate cyclase 1b [Source:ZFIN;Acc:ZDB-GENE-100805-1],cAMP biosynthetic process;adenylate cyclase activity;phosphorus-oxygen lyase activity;cyclic nucleotide biosynthetic process;intracellular signal transduction;intracellular;nucleotide binding;lyase activity;plasma membrane;integral component of membrane;membrane;sensory perception of sound;retinal ganglion cell axon guidance;axon midline choice point recognition,0.000284553,0.000563002,0.0000417,0.00019522,0.00097282,0.001755677,0.001418258,0.001714084,0.33242005,0.308636282,0.469636481,0.36860686,0.302352556,0.001437375,0.001455622,NA,NA,NA,NA,NA,0.32857134,0.002061966
ENSAMXG00000014320,calcr,calcitonin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-420],calcitonin receptor activity;cell surface receptor signaling pathway;transmembrane signaling receptor activity;plasma membrane;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0.000163545,0.00177366,0.000411667,0,0.000990978,0.0025732,0.001051826,0.001137885,0.21355695,0.241277629,0.503742125,0.320738915,0.302343531,0.002569837,0.002523148,NA,NA,NA,NA,NA,0.382817875,0.002864064
ENSAMXG00000003434,muc5.3,mucin 5.3 [Source:ZFIN;Acc:ZDB-GENE-040426-1562],protein binding;peptidase inhibitor activity;extracellular region,0.003250194,0.004748493,0.002164805,0.003820523,0.003072131,0.004747021,0.00424437,0.003852531,0.180602818,0.211311225,0.214405237,0.13197276,0.120873376,0.005013819,0.004594595,2.05073,0.0384506,2.03378,0.670586,0.250077,0.283472355,0.004138054
ENSAMXG00000003853,si:ch211-157j23.2,si:ch211-157j23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5686],integral component of membrane;membrane,0.001199613,0.002669579,0,0.000549039,0.001561729,0.003633105,0.002524669,0.00482888,0.461583088,0.4774649,0.373925664,0.401624504,0.326689499,0.004971127,0.004789834,NA,NA,NA,NA,NA,0.603272933,0.004370102
ENSAMXG00000003992,sec24b,SEC24 family member B [Source:ZFIN;Acc:ZDB-GENE-030131-6565],COPII vesicle coat;ER to Golgi vesicle-mediated transport;intracellular protein transport;protein transport;transport;zinc ion binding,0.001594807,0.003578316,0.001544473,0.00086186,0.002205539,0.005059621,0.002637594,0.002564446,0.288090225,0.337150169,0.418157334,0.156551627,0.108619431,0.003368997,0.003129742,NA,NA,NA,NA,NA,0.436633559,0.003568792
ENSAMXG00000004040,polr2b,polymerase (RNA) II (DNA directed) polypeptide B [Source:ZFIN;Acc:ZDB-GENE-041008-1],"ribonucleoside binding;DNA-directed RNA polymerase activity;nucleotidyltransferase activity;transcription, DNA-templated;transferase activity;DNA binding;integral component of membrane;membrane",0.000257669,0.001177682,0,0.000202781,0.000816659,0.000997811,0.00063234,0.00077286,0.2226025,0.130231391,0.251488033,0.168712271,0.161582463,0.001227952,0.001448436,NA,NA,NA,NA,NA,0.253375508,0.001129178
ENSAMXG00000003250,adamts8a,"ADAM metallopeptidase with thrombospondin type 1 motif, 8a [Source:ZFIN;Acc:ZDB-GENE-060526-202]",extracellular matrix;metallopeptidase activity;metalloendopeptidase activity;proteinaceous extracellular matrix;proteolysis;zinc ion binding,0.0000739,0.001733879,0,0,0.001143088,0.002355143,0.002588757,0.002554857,0.56797545,0.578561408,0.444756167,0.465578693,0.439705562,0.003669095,0.003634193,NA,NA,NA,NA,NA,0.275720062,0.001540927
ENSAMXG00000003398,phldb1a,"pleckstrin homology-like domain, family B, member 1a [Source:ZFIN;Acc:ZDB-GENE-060526-272]",protein binding;neural crest cell development;neural crest cell migration;Schwann cell differentiation;fin regeneration;developmental pigmentation;axonal fasciculation;myelination;lateral line development;myelination of posterior lateral line nerve axons;startle response;glial cell migration;myelination of anterior lateral line nerve axons;Schwann cell development,0.00031417,0.001936067,0.000193285,0,0.000987831,0.002209375,0.001205153,0.001422475,0.275894616,0.245090805,0.281335558,0.298260329,0.294982988,0.002842015,0.00301591,NA,NA,NA,NA,NA,0.255452265,0.001600284
ENSAMXG00000003149,VSIG2,V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149],protein binding;integral component of membrane;membrane,0,0.000812657,0,0,0.000527582,0.00065611,0.000362713,0.000362713,0.377682,0.377682,0.226142665,0.156251313,0.161196513,0.00065611,0.00065611,NA,-0.342061,NA,NA,0,0.360316,0.000362713
