Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon,Fst_Rascon:Molino,Dxy_Rascon:Molino,Dxy_Pachon:Molino,Fst_Pachon:Molino,Dxy_Tinaja:Molino,Fst_Tinaja:Molino,Dxy_Tinaja:Pachon,Fst_Tinaja:Pachon,Fst_Outliers
ENSAMXG00000026123,cebpg,"CCAAT/enhancer binding protein (C/EBP), gamma [Source:ZFIN;Acc:ZDB-GENE-020111-5]","transcription, DNA-templated;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding;regulation of transcription, DNA-templated",0,0.000619003,0,0,0,0.000309502,0,0,NA,NA,NA,0.00619094,0.00619094,0.000309502,0.000309502,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000026464,SH3RF3 (2 of 2),SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699],protein binding;metal ion binding;zinc ion binding,0,0.001274087,0,0,0,0.000690131,0,0,NA,NA,NA,0.0381679,0.0381679,0.000690131,0.000690131,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,Diversity_too_low_RASCON
ENSAMXG00000000001,NA,NA,NA,0,0.00191948,0,0,0.002985245,0.001032631,0.001548947,0.001548947,0.0756077,0.0756077,0.0833333,0.036262327,0.036262327,0.001032631,0.001032631,NA,NA,NA,NA,NA,0.064800575,0.001548947,0,NA,0,NA,0,NA,NA
ENSAMXG00000000020,ero1a (1 of 2),endoplasmic reticulum oxidoreductase alpha [Source:ZFIN;Acc:ZDB-GENE-040426-1312],"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor;endoplasmic reticulum;protein disulfide isomerase activity;protein folding;oxidation-reduction process;integral component of membrane;membrane",0,0.001306064,0,0,0.000384912,0.000653033,0.000192456,0.000192456,0.0465116,0.0465116,0.00784133,0.007919872,0.007919872,0.000653033,0.000653033,NA,NA,NA,NA,NA,0.0367261,0.000192456,0,NA,0,NA,0,NA,NA
ENSAMXG00000000258,emc10,ER membrane protein complex subunit 10 [Source:ZFIN;Acc:ZDB-GENE-030131-9045],response to bacterium,0,0.001380805,0,0,0.000434029,0.000741464,0.000217014,0.000217014,0.0465116,0.0465116,0.066420665,0.052129847,0.052129847,0.000741464,0.000741464,NA,NA,NA,NA,NA,0.0367261,0.000217014,0,NA,0,NA,0,NA,NA
ENSAMXG00000000325,tbpl2,TATA box binding protein like 2 [Source:ZFIN;Acc:ZDB-GENE-040520-3],"DNA-templated transcription, initiation;DNA binding;transcription regulatory region DNA binding;hemopoiesis;embryonic pattern specification",0,0.001377675,0,0,0.000272332,0.000816993,0.000136166,0.000136166,0.0465116,0.0465116,0.15625,0.115551647,0.115551647,0.000816993,0.000816993,NA,NA,NA,NA,NA,0.0367261,0.000136166,0,NA,0,NA,0,NA,NA
ENSAMXG00000000327,NA,NA,calcium-dependent cysteine-type endopeptidase activity;intracellular;proteolysis,0,0.002882388,0,0,0.001443003,0.001820437,0.001253133,0.001253133,0.17254298,0.17573998,0.18780798,0.131936615,0.132514465,0.001820437,0.001820437,NA,NA,NA,NA,NA,0.16667168,0.001253133,0,NA,0,NA,0,NA,NA
ENSAMXG00000000371,fmr1,fragile X mental retardation 1 [Source:ZFIN;Acc:ZDB-GENE-020731-6],RNA binding;nucleic acid binding;nucleus;cartilage development;brain development;neuron projection morphogenesis;neural crest cell fate specification;cognition;forebrain-midbrain boundary formation;branching morphogenesis of a nerve,0,0.001548513,0,0.000133058,0.001064759,0.000785703,0.000702741,0.000702741,0.26743865,0.26743865,0.169425466,0.20654422,0.232858077,0.00125666,0.001286757,NA,NA,NA,NA,NA,0.252537025,0.000702741,0,NA,0,NA,0.0000702,0.0555556,NA
ENSAMXG00000000652,si:ch211-69e5.1,si:ch211-69e5.1 [Source:ZFIN;Acc:ZDB-GENE-090313-130],protein binding;calcium ion binding,0.000170068,0.001735415,0,0,0.001984128,0.000956633,0.001558957,0.001544785,0.1865678,0.213732175,0.078125,0.070771328,0.049004348,0.000956633,0.001003874,NA,NA,NA,NA,NA,0.2029233,0.001558957,0,NA,0.000085,NA,0.000085,0,NA
ENSAMXG00000000685,aip,aryl hydrocarbon receptor interacting protein [Source:ZFIN;Acc:ZDB-GENE-030131-6735],isomerase activity;peptidyl-prolyl cis-trans isomerase activity;protein peptidyl-prolyl isomerization;protein folding;metabolic process,0,0.000977336,0,0,0.001500858,0.000519211,0.000786164,0.000786164,0.082044567,0.0853064,0.0625,0.0709761,0.06673805,0.000519211,0.000519211,NA,NA,NA,NA,NA,0.065631167,0.000786164,0,NA,0,NA,0,NA,NA
ENSAMXG00000000695,NA,NA,positive regulation of GTPase activity;guanyl-nucleotide exchange factor activity;small GTPase mediated signal transduction;intracellular,0,0.000965283,0,0,0.00023708,0.000509592,0.00011854,0.00011854,0.0465116,0.0465116,0.040739867,0.04085781,0.04350376,0.000503793,0.000503793,NA,NA,NA,NA,NA,0.0367261,0.000119904,0,NA,0,NA,0,NA,NA
ENSAMXG00000000729,ccdc149b,coiled-coil domain containing 149b [Source:ZFIN;Acc:ZDB-GENE-040718-465],NA,0,0.001853763,0,0,0.000974661,0.001137102,0.000487329,0.000487329,0.0465116,0.0465116,0.15625,0.1627275,0.16696555,0.001137102,0.001137102,NA,NA,NA,NA,NA,0.0367261,0.000487329,0,NA,0,NA,0,NA,NA
ENSAMXG00000000766,slc25a4,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5275]",transporter activity;transmembrane transport;transport;mitochondrial inner membrane;integral component of membrane;membrane,0.000150761,0.001569691,0,0,0.001665228,0.000979949,0.001243781,0.001287753,0.2607482,0.316146533,0.163194333,0.13374626,0.103530835,0.000979949,0.001038578,NA,NA,NA,NA,NA,0.299765367,0.001243781,0,NA,0.0000754,NA,0.0000754,0.00619094,NA
ENSAMXG00000000956,smpd4 (1 of 2),sphingomyelin phosphodiesterase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2672],sphingomyelin phosphodiesterase D activity;metabolic process;integral component of membrane;membrane,0,0.000420875,0,0,0.000631314,0.000210438,0.000315657,0.000315657,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.000210438,0.000210438,NA,NA,NA,NA,NA,0.0367261,0.000315657,0,NA,0,NA,0,NA,NA
ENSAMXG00000001181,gfral,GDNF family receptor alpha like [Source:ZFIN;Acc:ZDB-GENE-110607-2],NA,0.000184502,0.001231518,0,0,0.001174103,0.000627819,0.000615006,0.000707257,0.0853064,0.0853064,0.03125,0.020876904,0.008352105,0.000627819,0.000699569,NA,NA,NA,NA,NA,0.074158733,0.000615006,0,NA,0.0000923,NA,0.0000923,0,NA
ENSAMXG00000001218,NA,NA,protein binding,0,0.001512049,0,0,0.001243784,0.000829187,0.000621891,0.000621891,0.0465116,0.0465116,0.125,0.07077697,0.07077697,0.000829187,0.000829187,NA,NA,NA,NA,NA,0.03136675,0.000621891,0,NA,0,NA,0,NA,NA
ENSAMXG00000001221,ypel1,yippee-like 1 [Source:ZFIN;Acc:ZDB-GENE-040808-41],NA,0,0.000615147,0,0,0.000490197,0.000326797,0.000245098,0.000245098,0.0367261,0.0260074,0.0625,0.0709761,0.0709761,0.000326797,0.000326797,NA,NA,NA,NA,NA,0.0260074,0.000245098,0,NA,0,NA,0,NA,NA
ENSAMXG00000001241,ydjc,YdjC homolog (bacterial) [Source:ZFIN;Acc:ZDB-GENE-060526-182],"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;carbohydrate metabolic process;catalytic activity",0,0.001639218,0,0.000223212,0.001406812,0.000889363,0.000919009,0.000800427,0.101706667,0.091594329,0.100694433,0.0283337,0.041639871,0.000955242,0.000889363,NA,NA,NA,NA,NA,0.09065775,0.000800427,0.000118582,0.0625,0,NA,0.000118582,0.0709761,NA
ENSAMXG00000001262,snap25b,"synaptosomal-associated protein, 25b [Source:ZFIN;Acc:ZDB-GENE-980526-392]",protein binding;neuron projection;vesicle-mediated transport;membrane,0,0.001573666,0,0,0.000510152,0.001394817,0.000280584,0.000280584,0.0909091,0.0909091,0.222932133,0.241196067,0.241196067,0.00132055,0.00132055,NA,NA,NA,NA,NA,NA,0.00029656,0,NA,0,NA,0,NA,NA
ENSAMXG00000001263,si:ch211-89f7.1,si:ch211-89f7.1 [Source:ZFIN;Acc:ZDB-GENE-060526-180],intracellular;transporter activity;transport;integral component of membrane,0,0.001597086,0,0,0.0008763,0.001141724,0.000466418,0.000466853,0.1047038,0.1012358,0.304265,0.140463109,0.140463109,0.001150035,0.001154236,NA,NA,NA,NA,NA,0.0875157,0.000466418,0,NA,0,NA,0,NA,NA
ENSAMXG00000001305,NA,NA,protein binding;extracellular matrix structural constituent;calcium ion binding;proteinaceous extracellular matrix,0,0.00125786,0,0,0.000628932,0.000628931,0.000314465,0.000314465,0.0465116,0.0367261,NA,0.00619094,0.00619094,0.000628931,0.000628931,NA,NA,NA,NA,NA,0.0367261,0.000314465,0,NA,0,NA,0,NA,NA
ENSAMXG00000001370,NA,NA,protein binding,0,0.001461987,0,0,0.000730996,0.000730994,0.000365497,0.000365497,0.0465116,0.0465116,NA,0.00619094,0.00619094,0.000730994,0.000730994,NA,NA,NA,NA,NA,0.0367261,0.000365497,0,NA,0,NA,0,NA,NA
ENSAMXG00000001453,peli2,pellino E3 ubiquitin protein ligase family member 2 [Source:ZFIN;Acc:ZDB-GENE-040718-360],Toll signaling pathway;positive regulation of cell migration;sprouting angiogenesis;vasculature development;cell migration involved in gastrulation;negative regulation of angiogenesis;mesodermal cell migration;regulation of blood vessel remodeling,0,0.000556142,0,0.0000781,0.000765473,0.000563796,0.000507886,0.000467789,0.184497867,0.184497867,0.3210225,0.28534905,0.33304555,0.000555122,0.000563796,NA,NA,NA,NA,NA,0.169842367,0.000467789,0.000039,NA,0,NA,0.000039,0,NA
ENSAMXG00000001623,NA,NA,NA,0,0.000416146,0,0,0.001134944,0.000208073,0.00062422,0.00062422,0.162896,0.162896,NA,0.00619094,0.00619094,0.000208073,0.000208073,NA,NA,NA,NA,NA,0.149024,0.00062422,0,NA,0,NA,0,NA,NA
ENSAMXG00000001758,NA,NA,cell adhesion;calcium ion binding;extracellular region,0,0.000502765,0,0,0.000261644,0.000261643,0.000130822,0.000130822,0.0465116,0.0465116,0.0625,0.03858352,0.03858352,0.000261643,0.000261643,NA,NA,NA,NA,NA,0.0367261,0.000130822,0,NA,0,NA,0,NA,NA
ENSAMXG00000001912,NA,NA,protein heterodimerization activity;nucleus;DNA binding,0,0.000768012,0,0,0.001380715,0.00039968,0.000799361,0.000799361,0.1598198,0.1598198,0.0625,0.03858352,0.03858352,0.00039968,0.00039968,NA,NA,NA,NA,NA,0.14676205,0.000799361,0,NA,0,NA,0,NA,NA
ENSAMXG00000002162,slc25a21,"solute carrier family 25 (mitochondrial oxoadipate carrier), member 21 [Source:ZFIN;Acc:ZDB-GENE-060929-664]",transport;integral component of membrane;membrane,0.00011325,0.000519063,0,0,0.000531933,0.000259532,0.000283126,0.000330313,0.162896,0.1047038,0.00784133,0.008352105,0.008352105,0.000259532,0.000316157,NA,NA,NA,NA,NA,0.0875157,0.000283126,0,NA,0.0000566,NA,0.0000566,0,NA
ENSAMXG00000002244,NA,NA,nucleic acid binding;metal ion binding,0,0.000486105,0.0000818,0,0.00047811,0.000327279,0.000250438,0.000250438,0.0853064,0.0853064,0.140625,0.1458065,0.1527975,0.000288922,0.000290432,NA,NA,NA,NA,NA,0.074158733,0.000292178,0.0000413,0.00619094,0.0000415,0.00619094,0,NA,NA
ENSAMXG00000002317,spdl1 (1 of 2),spindle apparatus coiled-coil protein 1 [Source:ZFIN;Acc:ZDB-GENE-070928-7],NA,0.000202646,0.002677293,0,0,0.000680603,0.001723113,0.000356506,0.000463458,0.06885785,0.0853064,0.19408958,0.099099358,0.081098267,0.001723113,0.001723113,NA,NA,NA,NA,NA,0.074158733,0.000356506,0,NA,0.000106952,0.0397979,0.000106952,0.0555556,NA
ENSAMXG00000002374,myoz2a,myozenin 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1880],NA,0,0.000781382,0.00013837,0,0.000831257,0.000484295,0.000415628,0.000415628,0.0465116,0.0465116,0.020833333,0.0290638,0.0290638,0.00041511,0.00041511,NA,NA,NA,NA,NA,0.034046425,0.000484899,0.0000692,0.00619094,0.0000692,0.00619094,0,NA,NA
ENSAMXG00000002387,NA,NA,protein binding,0,0.000964642,0,0,0.00223622,0.000502008,0.00125502,0.00125502,0.1220504,0.113345233,0.0625,0.03858352,0.03858352,0.000502008,0.000502008,NA,NA,NA,NA,NA,0.1100834,0.00125502,0,NA,0,NA,0,NA,NA
ENSAMXG00000002431,rbfox1,"RNA binding protein, fox-1 homolog (C. elegans) 1 [Source:ZFIN;Acc:ZDB-GENE-040927-11]",regulation of RNA splicing;RNA binding;nucleotide binding;nucleic acid binding;angiogenesis;cartilage development;hemopoiesis;mitotic cell cycle;embryonic body morphogenesis;developmental growth,0,0.001275306,0,0.000120337,0.000676591,0.00083022,0.000405954,0.000338295,0.0465116,0.0465116,0.1872163,0.109847745,0.089116384,0.000867209,0.000813008,NA,NA,NA,NA,NA,0.0331532,0.00034626,0.0000614,NA,0,NA,0.0000602,0,NA
ENSAMXG00000002673,edn3b (1 of 2),endothelin 3b [Source:ZFIN;Acc:ZDB-GENE-090313-235],regulation of vasoconstriction;extracellular region,0,0.001291049,0,0,0.001870556,0.000685871,0.001028807,0.001028807,0.0909091,0.0909091,0.0625,0.0709761,0.0709761,0.000685871,0.000685871,NA,NA,NA,NA,NA,0.0721649,0.001028807,0,NA,0,NA,0,NA,NA
ENSAMXG00000002691,psmb6,"proteasome (prosome, macropain) subunit, beta type, 6 [Source:ZFIN;Acc:ZDB-GENE-990415-216]",proteolysis involved in cellular protein catabolic process;proteasome core complex;threonine-type endopeptidase activity;endopeptidase activity;proteasome complex;cytoplasm;hydrolase activity;peptidase activity;proteolysis;nucleus,0,0.001048396,0,0,0.001269925,0.000561978,0.000722543,0.000722543,0.145403867,0.142142033,0.07291665,0.04167282,0.04494077,0.000561978,0.000561978,NA,NA,NA,NA,NA,0.1308707,0.000722543,0,NA,0,NA,0,NA,NA
ENSAMXG00000002846,GULP1 (1 of 2),"GULP, engulfment adaptor PTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18649]",protein binding,0,0.000584432,0,0.0000985,0.001048322,0.000348845,0.000594595,0.000540541,0.06505698,0.06309988,0.011733165,0.0209042,0.009060433,0.000352586,0.000307529,NA,NA,NA,NA,NA,0.028359525,0.000411015,0.0000579,NA,0,NA,0.0000503,0,NA
ENSAMXG00000002867,abhd5b,abhydrolase domain containing 5b [Source:ZFIN;Acc:ZDB-GENE-110411-277],NA,0,0.000536768,0,0,0.001976285,0.000268384,0.001207729,0.001207729,0.273128,0.273128,NA,0.00619094,0.00619094,0.000268384,0.000268384,NA,NA,NA,NA,NA,0.256798,0.001207729,0,NA,0,NA,0,NA,NA
ENSAMXG00000002965,NA,NA,NA,0,0.001394333,0,0,0.001111113,0.000740741,0.000555556,0.000555556,0.0465116,0.0465116,0.0428954,0.0625,0.0625,0.000740741,0.000740741,NA,NA,NA,NA,NA,0.0260074,0.000555556,0,NA,0,NA,0,NA,NA
ENSAMXG00000003013,si:dkeyp-44a8.2,si:dkeyp-44a8.2 [Source:ZFIN;Acc:ZDB-GENE-070705-542],NA,0,0.000741927,0,0,0.0006475,0.000370964,0.000356125,0.000356125,0.162896,0.162896,0.00784133,0.009072493,0.009072493,0.000370964,0.000370964,NA,NA,NA,NA,NA,0.149024,0.000356125,0,NA,0,NA,0,NA,NA
ENSAMXG00000003038,lim2.3,lens intrinsic membrane protein 2.3 [Source:ZFIN;Acc:ZDB-GENE-040718-327],structural constituent of eye lens;integral component of membrane;membrane,0,0.000785328,0,0,0.001233264,0.000430663,0.000645995,0.000645995,0.0853064,0.0853064,0.0833333,0.05129802,0.05129802,0.000430663,0.000430663,NA,NA,NA,NA,NA,0.070585833,0.000645995,0,NA,0,NA,0,NA,NA
ENSAMXG00000003106,galnt10,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10) [Source:ZFIN;Acc:ZDB-GENE-030131-595],NA,0,0.000952256,0,0,0.001758323,0.000490557,0.001028807,0.001028807,0.19485,0.19485,0,0.008242527,0.008242527,0.000490557,0.000490557,NA,NA,NA,NA,NA,0.177943,0.001028807,0,NA,0,NA,0,NA,NA
ENSAMXG00000003149,VSIG2,V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149],protein binding;integral component of membrane;membrane,0,0.000812657,0,0,0.000527582,0.00065611,0.000362713,0.000362713,0.377682,0.377682,0.226142665,0.156251313,0.161196513,0.00065611,0.00065611,NA,NA,NA,NA,NA,0.360316,0.000362713,0,NA,0,NA,0,NA,NA
ENSAMXG00000003205,STAT4 (1 of 2),signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365],"positive regulation of transcription from RNA polymerase II promoter;cytokine-mediated signaling pathway;transcription factor activity, sequence-specific DNA binding;nucleus;signal transduction;signal transducer activity;regulation of transcription, DNA-templated",0,0.001007253,0,0,0.001608551,0.000570776,0.000856164,0.000856164,0.1047038,0.1047038,0.125,0.135363,0.135363,0.000570776,0.000570776,NA,NA,NA,NA,NA,0.0800837,0.000856164,0,NA,0,NA,0,NA,NA
ENSAMXG00000003258,NA,NA,NA,0,0.001173583,0,0,0.001757912,0.000767342,0.00092081,0.00092081,0.0853064,0.0853064,0.2,0.216507,0.216507,0.000767342,0.000767342,NA,NA,NA,NA,NA,0.070585833,0.00092081,0,NA,0,NA,0,NA,NA
ENSAMXG00000003373,stag1b,stromal antigen 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1393],binding,0.0000773,0.000408606,0,0.000151219,0.000708394,0.00023748,0.000662719,0.000592217,0.155942183,0.154396092,0.135803633,0.185195503,0.14843012,0.000535815,0.000455665,NA,NA,NA,NA,NA,0.082246675,0.000378484,0.000326535,0.5347905,0.000253807,0.889811,0.00012349,0.047034667,NA
ENSAMXG00000003449,arcn1a,archain 1a [Source:ZFIN;Acc:ZDB-GENE-021031-2],protein transport;transport;membrane,0,0.001726659,0,0,0.000766903,0.001475273,0.000455996,0.000455996,0.1500013,0.144086925,0.221737047,0.173190572,0.158008787,0.00147427,0.00147427,NA,NA,NA,NA,NA,0.1365633,0.000456308,0,NA,0,NA,0,NA,NA
ENSAMXG00000003506,dpagt1,dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase) [Source:ZFIN;Acc:ZDB-GENE-060526-18],phospho-N-acetylmuramoyl-pentapeptide-transferase activity;metabolic process;integral component of membrane;membrane,0.0000829,0.000395297,0,0,0.000760152,0.000230139,0.000496032,0.000538549,0.325405,0.325405,0.15625,0.08821147,0.08821147,0.000230139,0.000271564,NA,NA,NA,NA,NA,0.308557,0.000496032,0,NA,0.0000414,NA,0.0000414,0,NA
ENSAMXG00000003632,NINJ1,ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824],tissue regeneration;cell adhesion;integral component of membrane,0,0.000502765,0,0,0.002193882,0.000251383,0.001508296,0.001508296,0.377682,0.377682,NA,0.00619094,0.00619094,0.000251383,0.000251383,NA,NA,NA,NA,NA,0.360316,0.001508296,0,NA,0,NA,0,NA,NA
ENSAMXG00000003862,arpc5b,"actin related protein 2/3 complex, subunit 5B [Source:ZFIN;Acc:ZDB-GENE-040120-7]",cytoskeleton;Arp2/3 complex-mediated actin nucleation;regulation of actin filament polymerization;actin cytoskeleton;Arp2/3 protein complex,0,0.000960739,0,0,0.000911116,0.000494927,0.000556793,0.000556793,0.273128,0.273128,0,0.008242527,0.008242527,0.000494927,0.000494927,NA,NA,NA,NA,NA,0.256798,0.000556793,0,NA,0,NA,0,NA,NA
ENSAMXG00000003890,exosc9,exosome component 9 [Source:ZFIN;Acc:ZDB-GENE-041010-180],somitogenesis;embryonic heart tube development;heart jogging;integrin binding;single organismal cell-cell adhesion;embryonic viscerocranium morphogenesis;somite specification;heart morphogenesis;adrenal gland development;lens morphogenesis in camera-type eye;lens fiber cell morphogenesis;cardioblast migration to the midline involved in heart rudiment formation;cell migration involved in sprouting angiogenesis;endocardial cell differentiation;establishment of epithelial cell apical/basal polarity;heart field specification;interstitial matrix,0,0.000886231,0,0.0000942,0.000484967,0.000523122,0.00029098,0.000242483,0.0465116,0.0465116,0.1875,0.07306797,0.10267497,0.000544047,0.000523122,NA,NA,NA,NA,NA,0.0367261,0.000242483,0.0000471,NA,0,NA,0.0000471,0,NA
ENSAMXG00000004190,rasip1 (1 of 3),Ras interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-120403-3],NA,0,0.001307189,0,0,0.000451061,0.000809419,0.00022553,0.00022553,0.0465116,0.0465116,0.1979165,0.10883272,0.10883272,0.000809419,0.000809419,NA,NA,NA,NA,NA,0.0367261,0.00022553,0,NA,0,NA,0,NA,NA
ENSAMXG00000004214,si:dkey-21n10.3,si:dkey-21n10.3 [Source:ZFIN;Acc:ZDB-GENE-070912-444],NA,0.000175439,0.001060657,0,0,0.00058898,0.000536062,0.000323939,0.00037253,0.12690255,0.12690255,0.0625,0.012669456,0.012669456,0.000536062,0.000623782,NA,NA,NA,NA,NA,0.11059445,0.000323939,0,NA,0.0000877,NA,0.0000877,0,NA
ENSAMXG00000004323,RGR (1 of 2),retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990],phototransduction;visual perception;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0,0.002257854,0,0,0.001901069,0.001733933,0.001254705,0.001254705,0.26743865,0.26743865,0.276102,0.234281728,0.234281728,0.001733933,0.001733933,NA,NA,NA,NA,NA,0.248179025,0.001254705,0,NA,0,NA,0,NA,NA
ENSAMXG00000004331,NA,NA,calcium ion binding,0,0.001875066,0,0,0.000827951,0.001062538,0.000455373,0.000455373,0.162896,0.162896,0.109375,0.12060405,0.082466347,0.001062538,0.001062538,NA,NA,NA,NA,NA,0.149024,0.000455373,0,NA,0,NA,0,NA,NA
ENSAMXG00000004350,NA,NA,NA,0,0.002406608,0,0,0.000721502,0.000541126,0.00036075,0.00036075,0.0465116,0.0465116,0.015625,0.155606,0.155606,0.001346983,0.000811688,NA,NA,NA,NA,NA,0.0367261,0.000362319,0,NA,0,NA,0,NA,NA
ENSAMXG00000004413,SCO1,SCO1 cytochrome c oxidase assembly protein [Source:HGNC Symbol;Acc:HGNC:10603],NA,0,0.000744603,0,0,0.001189106,0.000421941,0.000632911,0.000632911,0.1047038,0.1047038,0.125,0.135363,0.135363,0.000421941,0.000421941,NA,NA,NA,NA,NA,0.09287505,0.000632911,0,NA,0,NA,0,NA,NA
ENSAMXG00000004428,NA,NA,NA,0,0.001476355,0,0,0.000392158,0.000784314,0.000196078,0.000196078,0.0465116,0.0465116,0.0833333,0.036262327,0.02874448,0.000784314,0.000784314,NA,NA,NA,NA,NA,0.0367261,0.000196078,0,NA,0,NA,0,NA,NA
ENSAMXG00000004489,arhgef9a,Cdc42 guanine nucleotide exchange factor (GEF) 9a [Source:ZFIN;Acc:ZDB-GENE-070705-271],positive regulation of GTPase activity;regulation of Rho protein signal transduction;Rho guanyl-nucleotide exchange factor activity,0,0.000973659,0,0,0.001320655,0.000704349,0.000924459,0.000924459,0.282787,0.275851,0.301669,0.321429,0.16380997,0.000704349,0.000704349,NA,NA,NA,NA,NA,0.2636345,0.000924459,0,NA,0,NA,0,NA,NA
ENSAMXG00000004648,opa3,optic atrophy 3 [Source:ZFIN;Acc:ZDB-GENE-050210-1],musculoskeletal movement;locomotory behavior;regulation of buoyancy,0,0.000542635,0,0,0.001477035,0.000291375,0.000786164,0.000786164,0.06871035,0.06871035,NA,0,0.0294627,0.000291375,0.000292056,NA,NA,NA,NA,NA,0.0430717,0.000786164,0,NA,0,NA,0,NA,NA
ENSAMXG00000004714,commd2,COMM domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040718-118],integral component of membrane;membrane,0,0.000598443,0,0,0.000779221,0.000233918,0.00047619,0.00047619,0.226804,0.226804,NA,0.00619094,0.00619094,0.00030303,0.000299222,NA,NA,NA,NA,NA,0.206862,0.000548246,0,NA,0,NA,0,NA,NA
ENSAMXG00000004867,rnf24,ring finger protein 24 [Source:ZFIN;Acc:ZDB-GENE-041114-40],integral component of membrane;membrane,0,0.001713304,0,0,0.000539375,0.000898957,0.000269687,0.000269687,0.0465116,0.0367261,0,0.00617888,0.010294113,0.000898957,0.000898957,NA,NA,NA,NA,NA,0.0367261,0.000269687,0,NA,0,NA,0,NA,NA
ENSAMXG00000004902,emc9,ER membrane protein complex subunit 9 [Source:ZFIN;Acc:ZDB-GENE-040426-693],NA,0,0.002810187,0,0,0.001062377,0.001802112,0.000556483,0.000556483,0.0853064,0.0853064,0.20673725,0.178137588,0.178137588,0.001802112,0.001802112,NA,NA,NA,NA,NA,0.074158733,0.000556483,0,NA,0,NA,0,NA,NA
