,Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon
1954,ENSAMXG00000024910,lyrm5b,LYR motif containing 5b [Source:ZFIN;Acc:ZDB-GENE-070424-20],NA,0.004024071,0.00112803,0,0.001015228,0.001692051,0.000564016,0.015228426,0,0.74880225,0.72814865,NA,0.44460747,0.31036972,0.005104343,0.007360406,NA,NA,NA,NA,NA
1955,ENSAMXG00000024936,mterf2,mitochondrial transcription termination factor 2 [Source:ZFIN;Acc:ZDB-GENE-070424-91],"double-stranded DNA binding;mitochondrion;regulation of transcription, DNA-templated",8.98E-05,0.001999801,0,0,0.001169688,0.002605725,0.004189108,0,0.655186743,0.6659656,0.378497143,0.423305228,0.423305228,0.004812488,0.004857371,NA,NA,NA,NA,NA
1958,ENSAMXG00000025003,DIO3 (1 of 2),"deiodinase, iodothyronine, type III [Source:HGNC Symbol;Acc:HGNC:2885]",hormone biosynthetic process;thyroxine 5'-deiodinase activity;oxidation-reduction process;oxidoreductase activity,0,0.001312448,0,0,0.000750074,0.005655253,0.002062706,0,0.853529,0.862043,0.522793658,0.05562035,0.03914388,0.000704758,0.000704758,NA,-1.09004,NA,NA,0
1959,ENSAMXG00000025006,ptafr,platelet-activating factor receptor [Source:ZFIN;Acc:ZDB-GENE-131127-236],platelet activating factor receptor activity;chemotaxis;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0.001101443,0.00276649,0.000200561,0.001051782,0.000574336,0.003465059,0.004953871,0,0.592607529,0.648359775,0.227594799,0.207143858,0.203045711,0.003463187,0.003796141,-1.50776,-0.943067,0.0924449,-0.89318,-1.17901
1960,ENSAMXG00000025100,TMEM238 (2 of 2),transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042],integral component of membrane;membrane;embryonic viscerocranium morphogenesis,0.000318471,0.002096602,0,0,0.001302838,0.001127919,0.002388535,0,0.694301,0.790343,0.111535,0.036234455,0.04624896,0.001127919,0.001269462,NA,-1.30759,NA,0,0
1961,ENSAMXG00000025139,mtp (2 of 2),microsomal triglyceride transfer protein [Source:ZFIN;Acc:ZDB-GENE-040419-2],NA,0,0.000638569,0,0,0.003047718,0.000319285,0.00335249,0,0.643875,0.643875,NA,0.00619094,0.00619094,0.000319285,0.000319285,NA,0,NA,NA,0
1962,ENSAMXG00000025204,prr15lb,proline rich 15-like b [Source:ZFIN;Acc:ZDB-GENE-050417-201],NA,0.000318471,0.000936682,0,0.000636943,0.000530787,0.000530786,0.003237792,0,0.856555,0.932007,0.125,0.02361,0.135363,0.000796178,0.000690021,NA,0,-1.51284,0,0
1963,ENSAMXG00000025279,si:dkey-266f7.4,si:dkey-266f7.4 [Source:ZFIN;Acc:ZDB-GENE-070705-436],NA,0.000216789,0.001593791,0,0.000241546,0.000468068,0.001056763,0.000978897,0,0.604323,0.790343,0.210669667,0.155246516,0.147614116,0.001392067,0.001285596,NA,NA,NA,NA,NA
1964,ENSAMXG00000025290,ARF6 (1 of 2),ADP-ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659],G-protein beta/gamma-subunit complex binding;guanyl nucleotide binding;intracellular protein transport;protein transport;GTPase activity;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;G-protein coupled receptor signaling pathway;signal transducer activity,0,0.000958606,0,0,0.0005772,0.001164021,0.001587302,0,0.862043,0.862043,0.579545,0.356033,0.356033,0.000740741,0.000740741,NA,NA,NA,NA,NA
1965,ENSAMXG00000025370,sowahd,sosondowah ankyrin repeat domain family d [Source:ZFIN;Acc:ZDB-GENE-120215-42],protein binding,0.000669231,0.001803657,0,0.00010101,0.00123967,0.001992144,0.002828283,0,0.609116,0.71069925,0.3008742,0.309392032,0.267318132,0.003613917,0.003218294,NA,-0.811691,0,-0.583661,0.772199
1966,ENSAMXG00000025411,sod3b,"superoxide dismutase 3, extracellular b [Source:ZFIN;Acc:ZDB-GENE-030131-8743]",removal of superoxide radicals;superoxide metabolic process;superoxide dismutase activity;metal ion binding;oxidation-reduction process;oxidoreductase activity,0.001387509,0.003019465,0,0.000790315,0.00098469,0.002684407,0.003738996,0,0.749394333,0.84911,0.336572233,0.25093309,0.318856123,0.003855709,0.005270207,NA,NA,NA,NA,NA
1967,ENSAMXG00000025591,PHOSPHO1 (2 of 2),"phosphatase, orphan 1 [Source:HGNC Symbol;Acc:HGNC:16815]",phosphatase activity;dephosphorylation;metabolic process,0.00081129,0.000973618,0,0,0.00043178,0.000503742,0.002374784,0,0.7154955,0.932007,0.0625,0.032105004,0.062103816,0.000503742,0.000942717,NA,-1.52864,NA,-0.692639,-1.45138
1968,ENSAMXG00000025760,zgc:194679,zgc:194679 [Source:ZFIN;Acc:ZDB-GENE-030131-2847],"galactosyltransferase activity;protein glycosylation;Golgi apparatus;transferase activity, transferring glycosyl groups;transferase activity;integral component of membrane;membrane",0,0.005290902,0,0.000223714,0.001328161,0.006323018,0.004805844,0,0.63732372,0.686782433,0.453915664,0.277490337,0.2256468,0.005389324,0.004458737,NA,NA,NA,NA,NA
1969,ENSAMXG00000025814,tpbgb,trophoblast glycoprotein b [Source:ZFIN;Acc:ZDB-GENE-091218-2],protein binding;integral component of membrane;membrane,0.000392633,0.005315242,0,0.00079929,0.000740084,0.004304815,0.004307282,0,0.8499904,0.9018262,0.221998929,0.257966132,0.279931674,0.008181,0.00815078,NA,-1.01005,-2.17464,0,-1.83094
1971,ENSAMXG00000026035,g0s2,G0/G1 switch 2 [Source:ZFIN;Acc:ZDB-GENE-081022-103],NA,0.000589971,0.002178646,0,0.001350723,0.001698401,0.001147165,0.007177974,0,0.7688135,0.786533333,0.0625,0.37110764,0.273988075,0.006014422,0.003785644,NA,-1.09451,-0.44022,-1.51284,-0.381751
1972,ENSAMXG00000026050,tmem229b,transmembrane protein 229B [Source:ZFIN;Acc:ZDB-GENE-060929-1154],integral component of membrane;membrane;thyroid gland development,0.000392927,0.002542472,0,0,0.000803715,0.002619515,0.001473477,0,0.778578,0.778578,0.396403,0.532032,0.472677,0.003274394,0.003208906,NA,1.34122,NA,-1.51284,0
1973,ENSAMXG00000026275,nog2,noggin 2 [Source:ZFIN;Acc:ZDB-GENE-991206-14],negative regulation of cell differentiation;negative regulation of BMP signaling pathway,0.000473771,0.000885289,0,0,0.000284415,0.000467524,0.00527968,0,0.71270665,0.75,0.0277778,0.895768,0.543328313,0.003008878,0.002889527,NA,NA,NA,NA,NA
1975,ENSAMXG00000026459,THBD,thrombomodulin [Source:HGNC Symbol;Acc:HGNC:11784],protein binding;negative regulation of blood coagulation;transmembrane signaling receptor activity;calcium ion binding;integral component of plasma membrane;signal transduction;integral component of membrane;membrane,6.82E-05,0.000392335,0,0,0.000227377,0.000909504,0.001250568,0,0.894281,0.932007,0.40625,0.12060405,0.12060405,0.000227376,0.000261482,NA,NA,NA,NA,NA
1976,ENSAMXG00000000054,rpe65c,retinal pigment epithelium-specific protein 65c [Source:ZFIN;Acc:ZDB-GENE-081104-505],NA,0.000512483,0.002120084,0,0.000600079,0.000919653,0.00222355,0.003204294,0,0.585610525,0.50242576,0.375295913,0.239952129,0.258517383,0.002822949,0.002837515,NA,NA,NA,NA,NA
1977,ENSAMXG00000000064,aldh9a1a.2,"aldehyde dehydrogenase 9 family, member A1a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-081104-507]","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;metabolic process;oxidation-reduction process;oxidoreductase activity",0.001245272,0.002691807,0,0.00172725,0.003835825,0.003490378,0.005694352,0,0.613455231,0.486371471,0.46310841,0.586872166,0.582363154,0.008060952,0.008079158,NA,NA,NA,NA,NA
1978,ENSAMXG00000000093,XAF1,XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932],protein binding;zinc ion binding,0.000656951,0.002476768,0,0,0.000673884,0.00224175,0.00035868,0,0.714074,0.1047038,0.288567583,0.078211545,0.147766394,0.001444684,0.00259246,NA,NA,NA,NA,NA
1979,ENSAMXG00000000115,abcd3a,"ATP-binding cassette, sub-family D (ALD), member 3a [Source:ZFIN;Acc:ZDB-GENE-040426-2868]","ATPase activity, coupled to transmembrane movement of substances;ATPase activity;peroxisomal long-chain fatty acid import;peroxisome;long-chain fatty acid transporter activity;nucleotide binding;transmembrane transport;ATP binding;transport;metabolic process;integral component of membrane;positive regulation of apoptotic process;intracellular;intrinsic apoptotic signaling pathway in response to DNA damage;regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.000592244,0.00055395,0,0,0.00060293,0.000287109,0.001593454,0,0.676734086,0.425358343,0.0625,0.35251968,0.457699677,0.001780075,0.003021023,NA,NA,NA,NA,NA
1980,ENSAMXG00000000408,rnf20,"ring finger protein 20, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-130404-2]",protein binding;metal ion binding;zinc ion binding,6.78E-05,0.001816599,4.24E-05,0.000559815,0.000569915,0.003129824,0.001615272,0,0.6797191,0.41523109,0.607157929,0.27214572,0.316055027,0.002142714,0.002044505,NA,NA,NA,NA,NA
1981,ENSAMXG00000000439,OGDH,oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide) [Source:HGNC Symbol;Acc:HGNC:8124],"thiamine pyrophosphate binding;oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor;oxoglutarate dehydrogenase (succinyl-transferring) activity;tricarboxylic acid cycle;metabolic process;oxidation-reduction process",0.000214592,0.001570873,0,0.000406597,0.000394945,0.000953743,0.000434439,0,0.856555,0.0330119,0.15416665,0.06305025,0.425598467,0.001049118,0.00299237,NA,NA,NA,NA,NA
1982,ENSAMXG00000000493,agk,acylglycerol kinase [Source:ZFIN;Acc:ZDB-GENE-030131-6202],phosphorylation;kinase activity,0.000702586,0.000593707,0,0,0.001460098,0.001711427,0.002632965,0,0.585463089,0.41322465,0.625,0.17387737,0.571464382,0.001097069,0.004910479,NA,NA,NA,NA,NA
1983,ENSAMXG00000000573,st8sia6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:ZFIN;Acc:ZDB-GENE-060322-9]","sialylation;integral component of Golgi membrane;sialyltransferase activity;protein glycosylation;Golgi apparatus;transferase activity, transferring glycosyl groups;transferase activity;integral component of membrane;membrane;olfactory nerve formation;olfactory placode morphogenesis",0,0.001394454,0,0,0.000468759,0.000753968,0.001912841,0,0.636184867,0.636184867,0.0541063,0.139077811,0.140842944,0.001753968,0.001753968,NA,NA,NA,NA,NA
1984,ENSAMXG00000000771,dnajb14,"DnaJ (Hsp40) homolog, subfamily B, member 14 [Source:ZFIN;Acc:ZDB-GENE-061110-138]",integral component of membrane;membrane,0.000154321,0.001573216,0,0.000308642,0.001112691,0.000953789,0.002395833,0,0.72839,0.460195867,0.12267111,0.443950788,0.58354425,0.003702632,0.003915895,NA,NA,NA,NA,NA
1985,ENSAMXG00000000862,si:ch73-340m8.2,si:ch73-340m8.2 [Source:ZFIN;Acc:ZDB-GENE-110411-209],protein binding;non-membrane spanning protein tyrosine kinase activity;peptidyl-tyrosine phosphorylation;protein tyrosine kinase activity;phosphorylation;kinase activity;nucleotide binding;protein phosphorylation;protein kinase activity;transferase activity;ATP binding,0.000419809,0.001096967,0.000217222,7.39E-05,0.000693792,0.001795093,0.001514032,0,0.667755,0.5008644,0.352673388,0.138039328,0.184527511,0.000720089,0.001378118,0,-0.497171,0,-1.19135,-1.02271
1986,ENSAMXG00000000993,klhl36,kelch-like family member 36 [Source:ZFIN;Acc:ZDB-GENE-050522-324],protein binding,0.000570129,0.001477302,0,0.000564512,0.000429428,0.000949161,0.002642602,0,0.753218667,0.578653675,0.179634419,0.488419339,0.479246553,0.003987312,0.003996205,NA,-0.179091,-1.52506,-1.77344,-1.38479
1988,ENSAMXG00000001312,oat,ornithine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-110411-148],transaminase activity;biosynthetic process;pyridoxal phosphate binding;catalytic activity;metabolic process,0.00037594,0.001519756,0,0.001407775,0.000310859,0.001604188,0.001329787,0,0.635646333,0.305682,0.22743055,0.063965384,0.220754736,0.001650625,0.002085444,NA,NA,NA,NA,NA
1989,ENSAMXG00000001410,si:dkey-206m15.8,si:dkey-206m15.8 [Source:ZFIN;Acc:ZDB-GENE-090312-198],troponin complex,0.000454545,0.000727866,0,0.000657895,0.000378789,0.000378788,0.000492424,0,0.856555,NA,0.0625,0.8220755,0.821583,0.003876263,0.002159091,NA,-1.09629,-1.1407,-1.51284,0
1990,ENSAMXG00000001411,arhgef25b,Rho guanine nucleotide exchange factor (GEF) 25b [Source:ZFIN;Acc:ZDB-GENE-080225-17],positive regulation of GTPase activity;regulation of Rho protein signal transduction;Rho guanyl-nucleotide exchange factor activity,0.000408759,0.000645331,0,0.001387877,0.000857461,0.000334471,0.00204696,0,0.5966254,0.429345667,0.020833333,0.194027542,0.337528028,0.001692421,0.00198341,NA,NA,NA,NA,NA
1992,ENSAMXG00000001473,dnm1l,dynamin 1-like [Source:ZFIN;Acc:ZDB-GENE-040426-1556],peroxisome fission;mitochondrial fission;GTPase activity;nucleotide binding;GTP binding;metabolic process,0.000405408,0.002474063,0,0.000223077,0.000803848,0.002614998,0.000641502,0,0.669293622,0.141825143,0.3617498,0.269231095,0.314107442,0.002342117,0.002824335,NA,0.735337,-1.61128,-1.77507,-0.86935
1993,ENSAMXG00000001484,dnajb9a,"DnaJ (Hsp40) homolog, subfamily B, member 9a [Source:ZFIN;Acc:ZDB-GENE-050626-115]",NA,0.000417451,0.00247004,0,0,0.000518404,0.002332815,0.003369622,0,0.592253867,0.5232558,0.458333,0.469645667,0.6490922,0.002332815,0.005209953,NA,2.2762,NA,0,-1.45138
1994,ENSAMXG00000001512,nccrp1,non-specific cytotoxic cell receptor protein 1 [Source:ZFIN;Acc:ZDB-GENE-000210-13],NA,0.001509959,0.001985957,0,0.002839866,0.001729134,0.001030274,0.009787605,0,0.646147086,0.588521964,0.125,0.545868907,0.479790576,0.010225251,0.007506032,NA,-1.87675,2.20142,-1.19353,-0.98759
1995,ENSAMXG00000001850,sh3d21,SH3 domain containing 21 [Source:ZFIN;Acc:ZDB-GENE-051120-57],protein binding,0.000464943,0.001390332,0,0,0.000235572,0.001688261,0.000706714,0,0.842165333,0.4892593,0.397502,0.288540283,0.375785498,0.001609737,0.002406753,NA,NA,NA,NA,NA
1996,ENSAMXG00000001919,tmem168b,transmembrane protein 168b [Source:ZFIN;Acc:ZDB-GENE-090406-3],integral component of membrane;membrane,0.000144718,0.001632016,0,0.000533171,0.001001331,0.001510827,0.003207911,0,0.62072398,0.477689,0.255689148,0.281015179,0.346137653,0.002757008,0.003064868,NA,-1.04498,-0.660199,-1.72331,-1.53514
1997,ENSAMXG00000001935,ppp1r3ab,"protein phosphatase 1, regulatory subunit 3Ab [Source:ZFIN;Acc:ZDB-GENE-050309-246]",protein binding;integral component of membrane;membrane,0.000204754,0.002311011,0,0.000727416,0.000721294,0.00236747,0.004837469,0,0.685464579,0.540583621,0.31751565,0.13979508,0.192157118,0.002548229,0.002744985,NA,-1.11304,-0.656863,-2.10401,-2.13253
1998,ENSAMXG00000001997,relb,v-rel avian reticuloendotheliosis viral oncogene homolog B [Source:ZFIN;Acc:ZDB-GENE-030131-9531],"regulation of transcription from RNA polymerase II promoter;cytoplasm;transcription factor activity, sequence-specific DNA binding;nucleus;regulation of transcription, DNA-templated;somitogenesis;negative regulation of transcription, DNA-templated;protein heterodimerization activity;somite specification",0.000503778,0.001647981,0,0,0.002022746,0.002973692,0.001679261,0,0.677195571,0.26720804,0.55552275,0.316597735,0.684252991,0.001714246,0.006206269,NA,NA,NA,NA,NA
1999,ENSAMXG00000002159,ly75,lymphocyte antigen 75 [Source:ZFIN;Acc:ZDB-GENE-050309-166],integral component of membrane;membrane,0.001760109,0.001579214,0.000372857,7.77E-05,0.001236552,0.001461293,0.003044745,0,0.617022286,0.409786867,0.257302505,0.344240955,0.612247935,0.002081438,0.008240265,NA,NA,NA,NA,NA
2001,ENSAMXG00000002423,ttr,"transthyretin (prealbumin, amyloidosis type I) [Source:ZFIN;Acc:ZDB-GENE-040927-14]",thyroid hormone transport;thyroid hormone binding;retinol metabolic process;extracellular region,0.000449438,0.000910627,0,0,0.001126128,0.000499376,0.00243994,0,0.881705667,0.341676733,0.125,0.07077697,0.507678985,0.000499376,0.004769039,NA,NA,NA,NA,NA
2002,ENSAMXG00000002449,rufy1,RUN and FYVE domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-090421-4],nucleotide binding;metal ion binding,0.000141978,0.001880129,0.00017322,0.000620595,0.000474609,0.001889757,0.001587302,0,0.733802578,0.241038891,0.307900273,0.131417978,0.596822878,0.001432271,0.005305122,NA,NA,NA,NA,NA
2003,ENSAMXG00000002558,TGFB1 (1 of 2),"transforming growth factor, beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]",extracellular space;growth;integral component of membrane;membrane;growth factor activity;extracellular region,0.001497886,0.002347948,0.000458261,0.000442437,0.002443794,0.004916069,0.005545315,0,0.587841631,0.394162864,0.513169333,0.323742427,0.267183465,0.004220939,0.003906017,0,-0.331008,0,-0.0336591,-1.39776
2004,ENSAMXG00000002571,nme5,NME/NM23 family member 5 [Source:ZFIN;Acc:ZDB-GENE-040718-221],spermatid differentiation;CTP biosynthetic process;UTP biosynthetic process;GTP biosynthetic process;nucleoside diphosphate phosphorylation;nucleoside diphosphate kinase activity,0.000321543,0.001418574,0,0.00106617,0.00080386,0.00187567,0.003282422,0,0.586540533,0.44705615,0.5020835,0.25333697,0.38438947,0.002366917,0.002804573,NA,NA,NA,NA,NA
2005,ENSAMXG00000002584,gnb2l1 (1 of 2),"guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1 [Source:ZFIN;Acc:ZDB-GENE-990415-89]",protein binding,0.000211193,0.002015307,0,0.001867393,0.001423955,0.001877273,0.003836677,0,0.59810912,0.380754075,0.342179,0.368684098,0.37758688,0.004288396,0.003889476,NA,NA,NA,NA,NA
2006,ENSAMXG00000002760,fam49bb,"family with sequence similarity 49, member Bb [Source:ZFIN;Acc:ZDB-GENE-040426-2590]",NA,0.000317077,0.000824534,0,0.001214575,0.000512822,0.001538462,0.000897436,0,0.687872325,NA,0.626327,0.289216564,0.128226764,0.002136752,0.000951567,NA,-0.925942,1.06948,-1.06395,-1.62929
2007,ENSAMXG00000002772,anln (2 of 2),"anillin, actin binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-4486]",NA,0.000448797,0.00078026,0.000324264,0.000783353,0.000258398,0.000775194,0.002041344,0,0.783909,0.611458,0.1607145,0.67130275,0.724647,0.004323859,0.003471146,NA,NA,NA,NA,NA
2008,ENSAMXG00000002918,prkag2a,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit a [Source:ZFIN;Acc:ZDB-GENE-060929-160]",NA,0.000222552,0.001418749,0.000218188,0.000437729,0.000399024,0.001895077,0.00066884,0,0.608795,0.2159398,0.349566888,0.117243237,0.093221144,0.00113631,0.001079053,0,-0.963103,-1.38155,-1.72331,0
2009,ENSAMXG00000002924,rasl12,"RAS-like, family 12 [Source:ZFIN;Acc:ZDB-GENE-040426-1201]",protein transport;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;signal transduction;membrane,0,0.001283422,0,0.000622009,0.000553574,0.000757576,0.001488498,0,0.778578,0.510528,0.175982,0.140225735,0.09458197,0.001161616,0.000757576,NA,-0.458168,0,NA,0
2010,ENSAMXG00000002927,bcl2a,B-cell CLL/lymphoma 2a [Source:ZFIN;Acc:ZDB-GENE-051012-1],negative regulation of apoptotic process;regulation of apoptotic process;protein heterodimerization activity;negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,0.001523326,0.001542232,0,0.000565739,0.000678888,0.001360544,0.002319529,0,0.929278,0.315272367,0.568182,0.23634297,0.197621713,0.001623581,0.002188601,NA,-0.373114,-1.21637,-1.43737,-1.45138
2011,ENSAMXG00000003007,fam57ba,"family with sequence similarity 57, member Ba [Source:ZFIN;Acc:ZDB-GENE-030131-2046]",integral component of membrane;membrane;eye development;brain development;central nervous system projection neuron axonogenesis,0.000227273,0.002003744,0.00023767,0.001640827,0.000897733,0.001392271,0.00253594,0,0.632730667,0.3882685,0.208719,0.30580836,0.332549228,0.003361266,0.003425099,0,-0.472764,1.88014,-1.51284,-0.828791
2012,ENSAMXG00000003049,emid1,EMI domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-070705-40],protein binding,0.000479323,0.001682132,0.000255102,0.00093985,0.000298152,0.001528841,0.00104353,0,0.702743,0.22408955,0.169274958,0.28223525,0.389075867,0.002294147,0.002413194,0,0.218926,0,NA,0
